web-scraper-order,web-scraper-start-url,google_titre,date,url,url-href,titre,description,auteur,info,text
"1732987144-69","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Mouna Maroun, rectrice de l’Université de Haïfa en Israël: «En Europe, vous ne comprenez pas la complexité de notre société","2024-05-28T07:00:00Z","","https://news.google.com/read/CBMi4gFBVV95cUxPMEZVR0dneUZodHh1a3Zrd0M0ZWVHV3J1ZzVmN0ZtQ0J5QnhXRDN0NnRmNUMwdG5lUXBwNzg4WEJSUkExdG5iNXY2MzY1MGxCY2V6NkoxZXIwX3pSZUFoVlBGc1pnUE9IbjczeHVsZG96cUpfQjhxNmdUMkpmcDVUQ01RYjMzZS1sMVl5dzVUbjhPWjZQZWZfNE1HMEQ5NGdmUEVkbUJUNHo1U0pTM0xWLTRhblY1ajdtNWJIcmxobVdrQ0ZmVXhjcHpFdDM3cnUwWFdwU1BkRzlxTktjVjhUT1ZB?hl=fr&gl=FR&ceid=FR%3Afr","","","Laure Lugon Zugravu","Publié le 28 mai 2024 à 18:59. / Modifié le 01 juin 2024 à 09:48.","[{""text"":""A 54 ans, cette docteure en neurobiologie, arabe de confession chrétienne (maronite), est à la tête de l’Université de Haïfa. Heurtée par les revendications des mouvements pro-palestiniens en Suisse, elle évoque les conséquences qu’aurait un boycott sur les étudiants arabes en particulier.""}]"
"1732987148-70","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Antisémitisme ou bon sens contre l’injustice, la presse suisse divisée face à l’occupation des campus","2024-05-08T07:00:00Z","","https://news.google.com/read/CBMi4wFBVV95cUxQMTltNDFveW9UUXNLb3N6YU1jNzJqLUs1UEs0NWQtU0xNRDQzOGI4ZDNUbVI3Zjd1SHFiakpVNGc3R25MZjNDQUNvZWxaNHdtbW1rVG4zeHQzMk9WcnRxR0pxNDZxeVNmQXFDM1Y5bmRQcmJDOEpVaU9uTVRnVXVBTHhacDNaVkZyUEFQTF91aERvWmkyMjZneUJWeVlJTnBxYnBLVi0tNWU4VWdYUm1aaW1XeG1uUDdRWnZDa3RRQVNVUTFvX05fQXZNWXF3TG1kQ0RNZXdidjFSaTU3ZEQ0cjVNSQ?hl=fr&gl=FR&ceid=FR%3Afr","","","Léo Tichelli","Publié le 08 mai 2024 à 03:14. / Modifié le 08 mai 2024 à 20:34.","[{""text"":""Ce n’est pas UCLA ou Columbia, avec leurs dizaines d’arrestations, mais les campus helvétiques ont fait les gros titres dans la presse suisse mardi. Si tout ce qui prend racine outre-Atlantique arrive plus ou moins rapidement sous nos latitudes, il n’aura cette fois-ci pas fallu longtemps pour qu’EPFZ, EPFL, Unil ou Unige prennent exemple sur leurs homologues américains. Occupation des bâtiments, campements en soutien à Gaza, demande de couper les liens avec les universités israéliennes: les étudiants helvétiques ont fait part de leurs revendications, à grands coups de slogans et de drapeaux palestiniens.""},{""text"":""Du bruit, de l’agitation, des revendications? Il n’en fallait pas plus pour que la presse suisse s’enflamme – et s’insurge pour une grande partie – face à ces manifestations. Entre pâle copie de ce qui se déroule aux Etats-Unis et critique pure et simple d’une occupation qu’ils jugent illégitime dans un espace estudiantin, certains médias n’ont pas été tendres avec le mouvement de soutien aux Palestiniens. La NZZ y voit par exemple un militantisme sous influence américaine, comme s’il avait fallu le relais des réseaux sociaux pour que les étudiants suisses se découvrent engagés: «les Etats-Unis se trouvent à plus d’un océan de la Suisse, mais à seulement un clic. […] Inspirés par les manifestations sur d’innombrables campus américains, quelques dizaines à plusieurs centaines d’étudiants occupent l’atrium [de l’Université de Lausanne] depuis jeudi soir.»""}]"
"1732987151-71","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Les occupations des campus rebondissent au Grand Conseil genevois","2024-05-31T07:00:00Z","","https://news.google.com/read/CBMipAFBVV95cUxPX2hfU1pfRzFEM3lyamdHeGw0N1NKcmZaVFkxaDhEZ3ZjVmlFMndlTy1zdWRhQjNudUQwWmpTT2R0OXNVSFBVUUR4SnFoZEVmQ0tweXNxWGEzM1NBVEJmUFNYZUtvZ0VTZFBjc0JhM3BTa28ySGUxNmlCMnBvaUhZVmh3R05VLUJFdHFkcXk1UXhMZmliZHg2eFBqRlJQMHhPdFNjTQ?hl=fr&gl=FR&ceid=FR%3Afr","","","Fanny Scuderi","Publié le 31 mai 2024 à 18:06. / Modifié le 01 juin 2024 à 17:55.","[{""text"":""La tension politique autour des occupations universitaires à Genève ne retombe pas. Une manifestation en faveur de la Palestine – environ 300 personnes selon l’agence Keystone-ATS – attendait les députés à leur sortie jeudi soir, scandant des slogans tels que «Shame on you» (honte à vous, en français). Face aux manifestants, une élue PLR, Joëlle Fiss, a fait un doigt d’honneur. Un acte pour lequel elle a présenté ses excuses dans une publication Facebook. Contactée par Le Temps, la députée n’a pas souhaité s’exprimer.""},{""text"":""La manifestation s’est tenue en marge de la session du Grand Conseil, alors que les députés devaient se prononcer sur divers textes: deux motions concernant les occupations estudiantines au sein de l’université et des hautes écoles, ainsi qu’une résolution adressée à l’Assemblée fédérale pour une reconnaissance de l’Etat de la Palestine par la Suisse.""}]"
"1732987155-72","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Débat: les occupations d’Universités sont-elles légitimes?","2024-05-14T07:00:00Z","","https://news.google.com/read/CBMijwFBVV95cUxQQlZHQm83eUdwQVVlZ2w3U1lBZGh0bHA3eFRRanJ0dW9Jd2tGYlMwT0NRNkhjd2Z6TmgwQmJ2TDdIOXRjWVNoeVcyZEJVZDViYi1lRy1ZNGpZVnJMNy02c2hld2xqcEx0b3NJdExMMFoxdnZOTldrM3dvVlBtUk9GUmVrbl9YcVVmWTVqRkxlaw?hl=fr&gl=FR&ceid=FR%3Afr","","","Yan Pauchard","Publié le 14 mai 2024 à 10:56. / Modifié le 15 mai 2024 à 17:10.","[{""text"":""En écho à un mouvement mondial lancé dans les grandes écoles américaines, le 2 mai, des étudiants pro-Palestiniens occupent par surprise un bâtiment de l’Université de Lausanne. Dans leurs revendications, ils exigent de leur institution un appel au cessez-le-feu immédiat à Gaza, mais aussi qu’elle cesse toute relation académique avec Israël. La mobilisation gagne ensuite les Universités de Genève, Fribourg, Bâle et Berne, mais aussi les écoles polytechniques de Zurich et Lausanne. Alors que les rectorats oscillent entre dialogue et fermeté, le corps professoral se déchire entre soutien aux manifestants et volonté de dissocier militantisme et enseignement.""},{""text"":""""},{""text"":""""},{""text"":""Au fil des jours, et de certaines évacuations par la police, le ton se durcit, le malaise grandit. Quelle réaction avoir vis-à-vis des militants? Ces occupations sont-elles illégales ou alors parfaitement légitimes? Quelle neutralité pour les Universités et leurs professeurs? Et quelle place pour la liberté d’expression? Pour en débattre, Le Temps et La Télé accueillent ce soir à 19h quatre députés du Grand Conseil vaudois, de tout horizon: l’UDC Philippe Jobin, Mathilde Marendaz d’Ensemble à Gauche, le président du PS Romain Pilloud et le Vert’libéral David Vogel.""},{""text"":""Ce débat est à suivre à 19h sur La Télé ou à retrouver ensuite sur le site du Temps.""}]"
"1732987158-73","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - L'occupation des universités, faible écho de Mai 68","2024-07-10T07:00:00Z","","https://news.google.com/read/CBMijAFBVV95cUxOdlA4SFhJYlV2X21CNkF2ZjZSQ3lqU1R4UWx0LW9Fd0taNjBOVFR3YUF1a3dPa3I4SkRpN050WWtSNTlNcXI1YW81WHJabWFZM2htcEhiSk90TVFNTDV6aHRTWGNjRFpWaU1wa3BZblJTanEwZ3RkaC1SeXVnN0RKRDg0LWpqUGc0MWRWcA?hl=fr&gl=FR&ceid=FR%3Afr","","","Laure Lugon Zugravu","Publié le 10 juillet 2024 à 15:22. / Modifié le 07 août 2024 à 09:25.","[{""text"":""L’Histoire a donné un nom à la révolte estudiantine du siècle passé: Mai 68. Elle ne nommera sans doute pas les occupations des universités de ce printemps par des étudiants pro-palestiniens. Malgré quelques similitudes.""},{""text"":""A l’époque, tous les étudiants ne sont pas alignés politiquement. Le 17 mai 1968 dans la GdL, l’un d’entre eux, Yves Burnand, se gausse de ses camarades, «les mollusques lausannois», qui manifestent en solidarité avec leurs homologues parisiens. Il s’agace d’une action aux allures de «défilé syndicaliste de bas étage»: «Des pancartes portaient des slogans tels que «Non à l’Uni, instrument du capital». Certains participants s’asseyaient sur la chaussée avec l’espoir de se faire botter les fesses par la police. D’autres scandaient les slogans prêt-à-porter, tels que «Paix au Vietnam» ou «vive Hô Chi Minh.» Et l’on mélangea malencontreusement politique et université, extrême gauche et efforts d’amélioration.»""}]"
"1732987162-74","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Les occupations d’universités essaiment partout en Suisse","2024-05-07T07:00:00Z","","https://news.google.com/read/CBMikAFBVV95cUxNVk92RTFtcTd3ajF5eTlNanhTTEJjcFBNV1ZLME1QYzZuNkhSNWZEWE1YbExJbXRQWDh0MVZvY2J3WTQyd1MxcXJTSk1abXk4eElLTEFBUXpEYUJNVTltUzlxLUsxMVVhVUlDVEpHdXQ0YlV4TnJhYzR1NFlyR09yMVVjMDNUNHdYTjhyQWZweUo?hl=fr&gl=FR&ceid=FR%3Afr","","","","Publié le 07 mai 2024 à 21:17. / Modifié le 08 mai 2024 à 20:30.","[{""text"":""«Nous invitons toutes les universités et hautes écoles suisses à rejoindre le mouvement sur leurs campus.» Cet appel lancé lundi par les occupants du site de l’Unil a été entendu. Mardi matin, l’Ecole polytechnique fédérale de Zurich leur emboîtait le pas, bientôt suivie de l’EPFL et d’Uni-Mail, à Genève. Ainsi, mardi, des étudiants et autres activistes pacifiques drapés de keffiehs occupaient simultanément quatre sites universitaires à travers la Suisse en solidarité avec le peuple palestinien.""},{""text"":""Leurs revendications se ressemblent: partout, ces étudiants appellent au refus de contribuer au «génocide colonial» perpétré par «l’Etat d’apartheid» israélien. Ils exigent des boycotts académiques des universités israéliennes et plaident pour un cessez-le-feu à Gaza. Parfois, le rétablissement du financement de l’UNRWA est ajouté à leur liste de vœux. Si ces étudiants et leurs requêtes se confondent, les réponses des institutions académiques, elles, varient fortement.""}]"
"1732987165-75","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Etudiants pour la Palestine: le bras de fer s'intensifie à l’Université de Genève","2024-05-12T07:00:00Z","","https://news.google.com/read/CBMisAFBVV95cUxNNlRMYzV3NjdPNDc3bGIxMndDUWZQdFhfd2pjMkt6U0FLR2wxa3dOMmtYdktZZzBDUzFYV1hEVDdYSVZXdlFkeS1IRHc1VEY5dzk3c0FQODBWSTlWak9VLWV1bm40R2Q1UkRRU2xhYlRYX0VRQWszMGpNSEF6aVc3MEdvdjFUYUNBOEY4WFlvcmN5ZGhfVUF3QVh0Yk51bXBGR0F6TG9pYVQ3SWp1N1BiUw?hl=fr&gl=FR&ceid=FR%3Afr","","","Fati Mansour","Publié le 12 mai 2024 à 18:17. / Modifié le 13 mai 2024 à 14:44.","[{""text"":""L’Université de Genève s’est réveillée avec la gueule de bois ce dimanche. Et l’Eurovision n’y est pour rien. L’alma mater n’est plus un lieu ouvert au public jusqu’à nouvel ordre. Après une journée d’intenses palabres n’ayant fait que durcir les fronts, l’institution justifie cette mesure par la nécessité de garantir la sécurité. Même si certains veulent encore y croire, le dialogue semble de plus en plus difficile entre la Coordination étudiante pour la Palestine, qui reste vissée au cœur d’Uni-Mail avec le sentiment que ses revendications ne sont pas entendues, et le rectorat, qui a bloqué l’accès à toute personne extérieure pour éviter de nouveaux incidents. Dans la soirée, le collectif a décidé de poursuivre l'occupation malgré un ultimatum et s'attend à une évacuation. Il a aussi appelé à un rassemblement de soutien devant le bâtiment.""},{""text"":""Pour Zora, porte-parole du mouvement, l’argument sécuritaire ne tient pas vraiment la route: «On a plutôt l’impression que cette restriction d’accès énorme vise plutôt à nous étouffer, nous isoler du monde extérieur, nous diviser et nous rendre responsables de la situation aux yeux des étudiants des hautes écoles, qui ne pourront plus pénétrer dans le bâtiment.» Sans oublier le climat pesant que fait régner le contrôle des cartes d’entrée par le personnel de sécurité, ajoute-t-elle. Malgré cette mesure, le collectif ne veut pas désarmer. «On reste motivés et on n’oublie pas nos revendications.»""}]"
"1732987169-76","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Flanqué d’un slogan pro-palestinien, l’agenda du syndicat des étudiants de l’Université de Genève crée des tensions","2024-09-13T07:00:00Z","","https://news.google.com/read/CBMi5gFBVV95cUxNb1RHLVNPaGQ1VW03Y21qRnNhV0ZUb0lYWXpSM3RsTjBCWHVDU2IwU3N4U2RQNDlaVkhNYTkzUG5vTlpIa2dYUENQZVBCQnZxSVpFVFVJRFI4azVPeDdKMnZCNHl2Y3lJVGYwVjFaenVfWThhY3ZCa0EzMzdXVk5KMS1LN1RxMHFBSUlLZ25FR2ZSRmFFUm1lTFpUTTJFZVpTV3lGcXZVOERObGtPcUxVRXNqbUhUN1NnNGs0cjhMMTVnR2lwYnhzT2NzSmFqR1pZVjZ4NlZkY1pmaF9LV0V3aDZ6RVlPUQ?hl=fr&gl=FR&ceid=FR%3Afr","","","Le Temps avec l’ATS","Publié le 13 septembre 2024 à 18:22. / Modifié le 14 septembre 2024 à 07:21.","[{""text"":""A Genève, un agenda édité par la Conférence Universitaire des Associations d’Etudiant.e.x.s (CUAE) crée des tensions quelques jours avant la rentrée académique. En cause notamment, le slogan «From the river to the Sea» utilisé par les militants pro-palestiniens. L’agenda de la CUAE est généralement distribué la semaine avant la rentrée universitaire. Il contient notamment des informations pratiques pour les étudiants. Mais cette année le slogan polémique qui est inséré dans l’agenda a suscité de vives réactions.""},{""text"":""Dans un communiqué, le rectorat de l’Université de Genève (UNIGE) a condamné la distribution d’un «agenda problématique». Il évoque des «messages et illustrations heurtant tant les membres de la communauté universitaire que de la Cité». Le slogan, qui réclame que la Palestine soit libérée «du Jourdain à la mer» («from the river to the sea»), est associé par certains à la destruction de l’Etat d’Israël.""},{""text"":""Vendredi, la CUAE annonce avoir reçu l’interdiction totale de distribuer de l’agenda. «Au vu de la censure de notre université, la CUAE distribuera ses agendas gratuits en dehors de cette dernière», écrit la CUAE. Pour rappel, en mai dernier, de vives tensions avaient eu lieu au sein des universités et des hautes écoles en Suisse. Des étudiants et sympathisants pro-palestiniens avaient occupé les locaux universitaires en appelant au boycott des universités israéliennes.""}]"
"1732987172-77","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - A Uni Mail, «on ne pouvait pas continuer nos études comme si de rien n’était»","2024-05-08T07:00:00Z","","https://news.google.com/read/CBMipwFBVV95cUxPSURLeUxIcEhoTUNjRnZQSkxXamxwN3RQemtiUDc2ZVV4YlBOcmx0SmMzMC1PR1d4bjdxMVFiRFdJR21wWEVBY1BTaUxNRTNKSGdYdUlURFJJRmE1MVV2SEJWYzY5b1VFWTA5ZHNaV0kxRnd2QmdTa1pwSFJmclBTczdsMXlZbS1mVXU2M3BPbzk2bTN6a0FKTS12T2paWkFzU0wwN2NObw?hl=fr&gl=FR&ceid=FR%3Afr","","","Lorène Mesot","Publié le 08 mai 2024 à 09:44. / Modifié le 08 mai 2024 à 23:52.","[{""text"":""Au mieux «romantiques», au pire «antisémites». La presse a dit beaucoup des étudiants qui militent contre l’Etat d’Israël sur les campus romands ces derniers jours et les critiques sont vives. Face à l’attention médiatique, ils s’organisent. Depuis le début de l’occupation d’Uni Mail lundi, une charte a circulé sur les tables. Entre autres appels au calme, le texte stipule l’interdiction de l’incitation à la haine. Trois porte-parole de la Coordination étudiante Palestine-Université de Genève, le collectif qui organise l’occupation, ont aussi été nommés. Ce sont eux, seulement, qui sont autorisés à prendre la parole au nom d’un collectif inquiet à l’idée que les propos soient déformés ou qu’un discours non conforme à leur idée pacifiste du mouvement ne soit repris.""}]"
"1732987177-78","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - La guéguerre à l’Université de Genève est repartie de plus belle","2024-09-17T07:00:00Z","","https://news.google.com/read/CBMiowFBVV95cUxNVHpPMkQ2bmhTNDRCcEN1WjJBMkZYbFRoUjV5c19sZ2U3TmNjbFZHc0xXTzBzcW02ck5vdEN2YlphR2podlhjdzUxYTZJem5RTHN4bllKTlhWN2g3Q3ZXT0hLQkFVMTJnOUJQOTB3bWdoeXJ4M0dHeV9uaktKakxjSnFzMDN6RVk4UmM0MEJEbVk4OVBSSDdPNGM4QXU0SW1jMUx3?hl=fr&gl=FR&ceid=FR%3Afr","","","Laure Lugon Zugravu","Publié le 17 septembre 2024 à 18:09. / Modifié le 18 septembre 2024 à 10:27.","[{""text"":""La cause palestinienne avait pris des vacances, le temps que les étudiants de l’Université de Genève (Unige) profitent des leurs. Ils sont désormais de retour aux affaires, avec une nouvelle polémique. «Le rectorat veut museler la voix des étudiants et il menace notre liberté syndicale. La démocratie est en danger!», ont asséné des représentants de la CUAE, le syndicat faîtier de gauche radicale, accompagné de renforts du corps intermédiaire, mardi en conférence de presse.""},{""text"":""Après l’occupation de l’alma mater du printemps, que s’est-il à nouveau passé? La semaine dernière, la Conférence universitaire des associations d’étudiant·e·x·s (CUAE) distribue son traditionnel agenda de la rentrée aux étudiants. Entre autres dates relatives aux examens figurent des notes commémoratives, dont beaucoup en lien avec le conflit israélo-palestinien. Si le slogan controversé «du fleuve à la mer» fait son grand retour, on y trouve surtout l’anniversaire des «55 ans du triple détournement d’avions par le Front populaire de libération de la Palestine», où plus de 300 passagers avaient été pris en otage. Un anniversaire de détournement d’avions, voilà qui donne une nouvelle couleur à la lutte idéologique des étudiants militants.""}]"
"1732987180-79","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - A l'Université de Genève, les étudiants pour la Palestine ne lèveront pas le camp cette nuit","2024-05-11T07:00:00Z","","https://news.google.com/read/CBMivAFBVV95cUxNNDdrRUhHOEVOWjhZX1c2aG53YTVKSWdvNkhDX29BaTMzaTkwMWtvbF9vRXBCdkZMMHdibG93bmxXY3oyWHBIMHA5Ulg5T09JTmE0T3RnbVZCVk9CazZsVjBDU2d5dERkT2NySTU1S3hrODJTOXljUnlmZk5GYkNZNU1Nd05vanoycnI3TUwzV19TeF9YTGlFRVlRN2xuYWpFczAwSVd2NFZZSC1GbFMyLVNRM3BJREc3eEhYUg?hl=fr&gl=FR&ceid=FR%3Afr","","","Fati Mansour","Publié le 11 mai 2024 à 12:49. / Modifié le 12 mai 2024 à 21:49.","[{""text"":""Alors que la population civile de Gaza continue de vivre un enfer indescriptible, le pouls de Genève battait encore ce samedi au rythme de l’occupation du bâtiment principal de l’alma mater par la Coordination étudiante pour la Palestine (CEP-Unige). Après une journée chargée de discussions, le collectif a décidé de rester au moins encore une nuit. «On ne lève pas le camp. Cela a été décidé à une large majorité lors de l'Assemblée générale», précise Zora, membre active. La rencontre avec la rectrice et la validation d'une prise de position en sept points adressée par le comité scientifique (lire le détail ci-dessous) n'auront pas suffi à convaincre ces militants qui dénoncent «des engagements insuffisants» et «de trop vagues promesses». Une nouvelle décision sera prise dimanche en fonction des évènements.""},{""text"":""Dans un communiqué, l'université a réagi à cette décision. «En dépit d’une journée de négociations intenses, les discussions entre le rectorat et une délégation d’étudiantes, puis au sein du comité scientifique, n’ont pas pu aboutir à un accord. Les membres de la Coordination étudiante pour la Palestine ont choisi de maintenir leur occupation illicite hors des heures d’ouverture du bâtiment. L’Université de Genève le déplore, d’autant que des progrès substantiels avaient été accomplis.»""}]"
"1732987183-80","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Les manifestants pro-palestiniens à l’Université de Lausanne sont autorisés à rester jusqu’à lundi","2024-05-02T07:00:00Z","","https://news.google.com/read/CBMiswFBVV95cUxQQmVmc1dpMlhvb3FfbzNrcUE3b2NXLVlvM1Z2bV9FZTYwdEV4UUlRNVFlaEJHRWwxdk1wSlNnUGFwN2h3U1JzN2xwaWIxUEt4TXJVdmtlZGx5c2VzRmZMZ003VkdkakhlSG5QUHFlclRWczZMTU5TWWY2YWRnMnhMSVVGM1VsRlQwQ0xyaDRoc1dhM2lzM3NhVThjWUtHYnJzZTNMU3c5QnRIbXdjRnlUX2dmaw?hl=fr&gl=FR&ceid=FR%3Afr","","","Yan Pauchard","Publié le 02 mai 2024 à 19:55. / Modifié le 03 mai 2024 à 15:05.","[{""text"":""Des drapeaux palestiniens sont accrochés aux rambardes. Aux murs, des pancartes «Free Palestine» ou «Solidarité avec Gaza». Ce jeudi soir, le hall central du bâtiment Géopolis de l’université est occupé par une centaine d’étudiants pro-palestiniens. Il est 18h45 et les jeunes sont rassemblés en cercle pour une assemblée générale, afin d’organiser les prochains jours. Ils sont déterminés à rester pour faire valoir leurs revendications. Ils exigent «un cessez-le-feu immédiat et permanent» à Gaza, mais aussi que la haute école vaudoise cesse toute relation académique avec Israël. «Les universités israéliennes jouent un rôle actif dans la légitimation du régime d’apartheid et la perpétuation de la colonisation et de l’oppression», dénonce ainsi le collectif dans un communiqué.""},{""text"":""L’action surprise se veut pacifique. Elle fait écho aux autres occupations d’universités, aux Etats-Unis – les images des affrontements de Columbia ont marqué les esprits –, à Londres ou à Paris. «Bien sûr que cela résonne en nous, il y a la volonté de faire partie de ce grand mouvement international, relève une étudiante. Mais pas seulement: c’est impossible de demeurer insensible à ce qui se passe à Gaza depuis plusieurs mois. Des écoles sont bombardées, des étudiants comme nous sont tués, mais aussi des médecins, des membres d’ONG et l’ensemble de la population.» Et de conclure: «Ici, on nous apprend à être des humains, pas seulement des machines à produire du savoir.»""}]"
"1732987187-81","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Face à l’occupation de ses locaux, l’Université de Genève ose une discussion de fond","2024-05-07T07:00:00Z","","https://news.google.com/read/CBMivAFBVV95cUxNSFd6cEtidXE1ZnhqTGxaa0dSb1dscDNxZUlxZzBEUHEwMlBxQ3d5dVE0Z3F2RG1Kd2lXaEtaYk1tdGozZGxzSjAtdnpmdS0xWDZ5YzV4SWJpamVLOUVGRVpUTE00ZUlSSE1qdlJxQi00X1R1dE84THlCa2lUQkRDTU9Ia1dMOV91SEZ1M3ZYWURPSkViMEhpbjFJNmpNSER6SUFCWHdOQ0VwRm1ZVjZsXzZmUzRVdS1ILWZWNQ?hl=fr&gl=FR&ceid=FR%3Afr","","","Lorène Mesot","Publié le 08 mai 2024 à 17:44. / Modifié le 09 mai 2024 à 09:07.","[{""text"":""A Uni Mail, la journée de mercredi a commencé par quelques saynètes insolites. Un étudiant au visage froissé se brossant les dents dans le hall du bâtiment de l’Université de Genève (Unige), à Plainpalais. Un agent d’entretien tout étonné de découvrir des sacs de couchage dans les couloirs à 6h du matin. Deux agents de sécurité mal réveillés ouvrant la porte à une étudiante et son chariot de vaisselle sale.""}]"
"1732987190-82","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - En images – A Genève, l'occupation d'Uni-Mail en soutien à la Palestine continue une nuit de plus","2024-05-14T07:00:00Z","","https://news.google.com/read/CBMixgFBVV95cUxON1oxVlBiUVllZk5BbmFEUVVSWnJsU0dGcFBhcW1VdDdObmdJQlVZZVB5WHI4bnQ1OEFsR3RnS253dHJ0SENNVlctWGhFU2F4Tlhad1IwWEVuVTRrTWpLcEFrbFEtc21XLXVOUFUwRXdJZXRXNkJsd0dKS0FTeEFsa1FMMlhQLWVTWDJ1aDNpWHl0ck4yQmVVY3F5U3ZYeHI1SW1hTndBM0RLenJycmRBdXJSM25QLUh5OVZNSHBKS2IzdmUwemc?hl=fr&gl=FR&ceid=FR%3Afr","","","Le Temps","Publié le 14 mai 2024 à 01:32. / Modifié le 14 mai 2024 à 15:00.","[{""text"":""Le hall de Uni-Mail, bardé de slogans pro-palestiniens. — © Nora Teylouni / Le Temps""},{""text"":""Certains étudiants ont quitté le bâtiment durant la journée, d'autres ont préféré attendre l'intervention des forces de l'ordre pour quitter le bâtiment.  — © Nora Teylouni / Le Temps""},{""text"":""Les étudiants ont annoncé qu’ils quitteraient les lieux dès la première sommation. — © Nora Teylouni / Le Temps""},{""text"":""Sur le parvis de l’université, une foule de manifestants s'est également massée lundi soir pour appuyer les revendications des étudiants qui occupent Uni-Mail. — © Nora Teylouni / Le Temps""},{""text"":""Vers 1h du matin, la police n'était toujours pas intervenue. — © Nora Teylouni / Le Temps""},{""text"":""Dans le hall d'Uni-Mail, des drapeaux palestiniens sont suspendus un peu partout. — © Nora Teylouni / Le Temps""}]"
"1732987195-83","https://news.google.com/search?q=occupation%20universitaire%20site%3Aletemps.ch%20when%3A1y&hl=fr&gl=FR&ceid=FR%3Afr","Plus - Etats-Unis","2024-11-24T04:23:25Z","","https://news.google.com/read/CBMikgFBVV95cUxPMDJmdWZJY0hTVGR4YmVlemx2ZWkxMjk3R3dMamNqMWxQaFcyY0ZtS0ZMRzVMNkRodFpzS0ZPN2p0OHV6b3lMd2pGLVI4amVTZFY2S2ItUE5fQmxmbHBfVzJseG5CTFdXdjNyTzNUdXFoQ1RsbVBNcWlua29zWXl4X21vUDNTS09BZGx1SFJOMUo4QQ?hl=fr&gl=FR&ceid=FR%3Afr","Etats-Unis","","Stéphane Bussard","","[]"
